"ID","EntityType","Amount of Goods","Amount of Containers","Status","Amount of Handling Units","Weight","Departure Date","timestamp","ENTITY_ID",":LABEL","id:ID"
"(co273,1970-01-01 00:00:00+00:00)","Customer Order","450.0","","","","","","1970-01-01 00:00:00+00:00","co273","SNAPSHOT","49462"
"(co274,1970-01-01 00:00:00+00:00)","Customer Order","600.0","","","","","","1970-01-01 00:00:00+00:00","co274","SNAPSHOT","49463"
"(co275,1970-01-01 00:00:00+00:00)","Customer Order","1200.0","","","","","","1970-01-01 00:00:00+00:00","co275","SNAPSHOT","49464"
"(co276,1970-01-01 00:00:00+00:00)","Customer Order","350.0","","","","","","1970-01-01 00:00:00+00:00","co276","SNAPSHOT","49465"
"(co277,1970-01-01 00:00:00+00:00)","Customer Order","1450.0","","","","","","1970-01-01 00:00:00+00:00","co277","SNAPSHOT","49466"
"(co278,1970-01-01 00:00:00+00:00)","Customer Order","550.0","","","","","","1970-01-01 00:00:00+00:00","co278","SNAPSHOT","49467"
"(co279,1970-01-01 00:00:00+00:00)","Customer Order","550.0","","","","","","1970-01-01 00:00:00+00:00","co279","SNAPSHOT","49468"
"(co28,1970-01-01 00:00:00+00:00)","Customer Order","1500.0","","","","","","1970-01-01 00:00:00+00:00","co28","SNAPSHOT","49469"
"(co280,1970-01-01 00:00:00+00:00)","Customer Order","1300.0","","","","","","1970-01-01 00:00:00+00:00","co280","SNAPSHOT","49470"
"(co281,1970-01-01 00:00:00+00:00)","Customer Order","1400.0","","","","","","1970-01-01 00:00:00+00:00","co281","SNAPSHOT","49471"
"(co282,1970-01-01 00:00:00+00:00)","Customer Order","800.0","","","","","","1970-01-01 00:00:00+00:00","co282","SNAPSHOT","49472"
"(co283,1970-01-01 00:00:00+00:00)","Customer Order","850.0","","","","","","1970-01-01 00:00:00+00:00","co283","SNAPSHOT","49473"
"(co284,1970-01-01 00:00:00+00:00)","Customer Order","1150.0","","","","","","1970-01-01 00:00:00+00:00","co284","SNAPSHOT","49474"
"(co285,1970-01-01 00:00:00+00:00)","Customer Order","1500.0","","","","","","1970-01-01 00:00:00+00:00","co285","SNAPSHOT","49475"
"(co286,1970-01-01 00:00:00+00:00)","Customer Order","1400.0","","","","","","1970-01-01 00:00:00+00:00","co286","SNAPSHOT","49476"
"(co287,1970-01-01 00:00:00+00:00)","Customer Order","1400.0","","","","","","1970-01-01 00:00:00+00:00","co287","SNAPSHOT","49477"
"(co288,1970-01-01 00:00:00+00:00)","Customer Order","900.0","","","","","","1970-01-01 00:00:00+00:00","co288","SNAPSHOT","49478"
"(co289,1970-01-01 00:00:00+00:00)","Customer Order","500.0","","","","","","1970-01-01 00:00:00+00:00","co289","SNAPSHOT","49479"
"(co29,1970-01-01 00:00:00+00:00)","Customer Order","350.0","","","","","","1970-01-01 00:00:00+00:00","co29","SNAPSHOT","49480"
"(co290,1970-01-01 00:00:00+00:00)","Customer Order","1300.0","","","","","","1970-01-01 00:00:00+00:00","co290","SNAPSHOT","49481"
"(co291,1970-01-01 00:00:00+00:00)","Customer Order","1500.0","","","","","","1970-01-01 00:00:00+00:00","co291","SNAPSHOT","49482"
"(co292,1970-01-01 00:00:00+00:00)","Customer Order","1000.0","","","","","","1970-01-01 00:00:00+00:00","co292","SNAPSHOT","49483"
"(co293,1970-01-01 00:00:00+00:00)","Customer Order","950.0","","","","","","1970-01-01 00:00:00+00:00","co293","SNAPSHOT","49484"
"(co294,1970-01-01 00:00:00+00:00)","Customer Order","750.0","","","","","","1970-01-01 00:00:00+00:00","co294","SNAPSHOT","49485"
"(co295,1970-01-01 00:00:00+00:00)","Customer Order","700.0","","","","","","1970-01-01 00:00:00+00:00","co295","SNAPSHOT","49486"
"(co296,1970-01-01 00:00:00+00:00)","Customer Order","850.0","","","","","","1970-01-01 00:00:00+00:00","co296","SNAPSHOT","49487"
"(co297,1970-01-01 00:00:00+00:00)","Customer Order","1100.0","","","","","","1970-01-01 00:00:00+00:00","co297","SNAPSHOT","49488"
"(co298,1970-01-01 00:00:00+00:00)","Customer Order","900.0","","","","","","1970-01-01 00:00:00+00:00","co298","SNAPSHOT","49489"
"(co299,1970-01-01 00:00:00+00:00)","Customer Order","350.0","","","","","","1970-01-01 00:00:00+00:00","co299","SNAPSHOT","49490"
"(co3,1970-01-01 00:00:00+00:00)","Customer Order","650.0","","","","","","1970-01-01 00:00:00+00:00","co3","SNAPSHOT","49491"
"(co30,1970-01-01 00:00:00+00:00)","Customer Order","1200.0","","","","","","1970-01-01 00:00:00+00:00","co30","SNAPSHOT","49492"
"(co300,1970-01-01 00:00:00+00:00)","Customer Order","350.0","","","","","","1970-01-01 00:00:00+00:00","co300","SNAPSHOT","49493"
"(co301,1970-01-01 00:00:00+00:00)","Customer Order","1250.0","","","","","","1970-01-01 00:00:00+00:00","co301","SNAPSHOT","49494"
"(co302,1970-01-01 00:00:00+00:00)","Customer Order","500.0","","","","","","1970-01-01 00:00:00+00:00","co302","SNAPSHOT","49495"
"(co303,1970-01-01 00:00:00+00:00)","Customer Order","350.0","","","","","","1970-01-01 00:00:00+00:00","co303","SNAPSHOT","49496"
"(co304,1970-01-01 00:00:00+00:00)","Customer Order","850.0","","","","","","1970-01-01 00:00:00+00:00","co304","SNAPSHOT","49497"
"(co305,1970-01-01 00:00:00+00:00)","Customer Order","1300.0","","","","","","1970-01-01 00:00:00+00:00","co305","SNAPSHOT","49498"
"(co306,1970-01-01 00:00:00+00:00)","Customer Order","550.0","","","","","","1970-01-01 00:00:00+00:00","co306","SNAPSHOT","49499"
"(co307,1970-01-01 00:00:00+00:00)","Customer Order","850.0","","","","","","1970-01-01 00:00:00+00:00","co307","SNAPSHOT","49500"
"(co308,1970-01-01 00:00:00+00:00)","Customer Order","1350.0","","","","","","1970-01-01 00:00:00+00:00","co308","SNAPSHOT","49501"
"(co309,1970-01-01 00:00:00+00:00)","Customer Order","900.0","","","","","","1970-01-01 00:00:00+00:00","co309","SNAPSHOT","49502"
"(co31,1970-01-01 00:00:00+00:00)","Customer Order","1150.0","","","","","","1970-01-01 00:00:00+00:00","co31","SNAPSHOT","49503"
"(co310,1970-01-01 00:00:00+00:00)","Customer Order","800.0","","","","","","1970-01-01 00:00:00+00:00","co310","SNAPSHOT","49504"
"(co311,1970-01-01 00:00:00+00:00)","Customer Order","1000.0","","","","","","1970-01-01 00:00:00+00:00","co311","SNAPSHOT","49505"
"(co312,1970-01-01 00:00:00+00:00)","Customer Order","500.0","","","","","","1970-01-01 00:00:00+00:00","co312","SNAPSHOT","49506"
"(co313,1970-01-01 00:00:00+00:00)","Customer Order","850.0","","","","","","1970-01-01 00:00:00+00:00","co313","SNAPSHOT","49507"
"(co314,1970-01-01 00:00:00+00:00)","Customer Order","1350.0","","","","","","1970-01-01 00:00:00+00:00","co314","SNAPSHOT","49508"
"(co315,1970-01-01 00:00:00+00:00)","Customer Order","1250.0","","","","","","1970-01-01 00:00:00+00:00","co315","SNAPSHOT","49509"
"(co316,1970-01-01 00:00:00+00:00)","Customer Order","400.0","","","","","","1970-01-01 00:00:00+00:00","co316","SNAPSHOT","49510"
"(co317,1970-01-01 00:00:00+00:00)","Customer Order","1500.0","","","","","","1970-01-01 00:00:00+00:00","co317","SNAPSHOT","49511"
"(co318,1970-01-01 00:00:00+00:00)","Customer Order","1400.0","","","","","","1970-01-01 00:00:00+00:00","co318","SNAPSHOT","49512"
"(co319,1970-01-01 00:00:00+00:00)","Customer Order","300.0","","","","","","1970-01-01 00:00:00+00:00","co319","SNAPSHOT","49513"
"(co32,1970-01-01 00:00:00+00:00)","Customer Order","1350.0","","","","","","1970-01-01 00:00:00+00:00","co32","SNAPSHOT","49514"
"(co320,1970-01-01 00:00:00+00:00)","Customer Order","850.0","","","","","","1970-01-01 00:00:00+00:00","co320","SNAPSHOT","49515"
"(co321,1970-01-01 00:00:00+00:00)","Customer Order","1000.0","","","","","","1970-01-01 00:00:00+00:00","co321","SNAPSHOT","49516"
"(co322,1970-01-01 00:00:00+00:00)","Customer Order","1450.0","","","","","","1970-01-01 00:00:00+00:00","co322","SNAPSHOT","49517"
"(co323,1970-01-01 00:00:00+00:00)","Customer Order","700.0","","","","","","1970-01-01 00:00:00+00:00","co323","SNAPSHOT","49518"
"(co324,1970-01-01 00:00:00+00:00)","Customer Order","1150.0","","","","","","1970-01-01 00:00:00+00:00","co324","SNAPSHOT","49519"
"(co325,1970-01-01 00:00:00+00:00)","Customer Order","1250.0","","","","","","1970-01-01 00:00:00+00:00","co325","SNAPSHOT","49520"
"(co326,1970-01-01 00:00:00+00:00)","Customer Order","1200.0","","","","","","1970-01-01 00:00:00+00:00","co326","SNAPSHOT","49521"
"(co327,1970-01-01 00:00:00+00:00)","Customer Order","600.0","","","","","","1970-01-01 00:00:00+00:00","co327","SNAPSHOT","49522"
"(co328,1970-01-01 00:00:00+00:00)","Customer Order","700.0","","","","","","1970-01-01 00:00:00+00:00","co328","SNAPSHOT","49523"
"(co329,1970-01-01 00:00:00+00:00)","Customer Order","1000.0","","","","","","1970-01-01 00:00:00+00:00","co329","SNAPSHOT","49524"
"(co33,1970-01-01 00:00:00+00:00)","Customer Order","600.0","","","","","","1970-01-01 00:00:00+00:00","co33","SNAPSHOT","49525"
"(co330,1970-01-01 00:00:00+00:00)","Customer Order","900.0","","","","","","1970-01-01 00:00:00+00:00","co330","SNAPSHOT","49526"
"(co331,1970-01-01 00:00:00+00:00)","Customer Order","700.0","","","","","","1970-01-01 00:00:00+00:00","co331","SNAPSHOT","49527"
"(co332,1970-01-01 00:00:00+00:00)","Customer Order","300.0","","","","","","1970-01-01 00:00:00+00:00","co332","SNAPSHOT","49528"
"(co333,1970-01-01 00:00:00+00:00)","Customer Order","950.0","","","","","","1970-01-01 00:00:00+00:00","co333","SNAPSHOT","49529"
"(co334,1970-01-01 00:00:00+00:00)","Customer Order","1300.0","","","","","","1970-01-01 00:00:00+00:00","co334","SNAPSHOT","49530"
"(co335,1970-01-01 00:00:00+00:00)","Customer Order","450.0","","","","","","1970-01-01 00:00:00+00:00","co335","SNAPSHOT","49531"
"(co336,1970-01-01 00:00:00+00:00)","Customer Order","1250.0","","","","","","1970-01-01 00:00:00+00:00","co336","SNAPSHOT","49532"
"(co337,1970-01-01 00:00:00+00:00)","Customer Order","950.0","","","","","","1970-01-01 00:00:00+00:00","co337","SNAPSHOT","49533"
"(co338,1970-01-01 00:00:00+00:00)","Customer Order","1350.0","","","","","","1970-01-01 00:00:00+00:00","co338","SNAPSHOT","49534"
"(co339,1970-01-01 00:00:00+00:00)","Customer Order","350.0","","","","","","1970-01-01 00:00:00+00:00","co339","SNAPSHOT","49535"
"(co34,1970-01-01 00:00:00+00:00)","Customer Order","650.0","","","","","","1970-01-01 00:00:00+00:00","co34","SNAPSHOT","49536"
"(co340,1970-01-01 00:00:00+00:00)","Customer Order","550.0","","","","","","1970-01-01 00:00:00+00:00","co340","SNAPSHOT","49537"
"(co341,1970-01-01 00:00:00+00:00)","Customer Order","1000.0","","","","","","1970-01-01 00:00:00+00:00","co341","SNAPSHOT","49538"
"(co342,1970-01-01 00:00:00+00:00)","Customer Order","600.0","","","","","","1970-01-01 00:00:00+00:00","co342","SNAPSHOT","49539"
"(co343,1970-01-01 00:00:00+00:00)","Customer Order","600.0","","","","","","1970-01-01 00:00:00+00:00","co343","SNAPSHOT","49540"
"(co344,1970-01-01 00:00:00+00:00)","Customer Order","1300.0","","","","","","1970-01-01 00:00:00+00:00","co344","SNAPSHOT","49541"
"(co345,1970-01-01 00:00:00+00:00)","Customer Order","600.0","","","","","","1970-01-01 00:00:00+00:00","co345","SNAPSHOT","49542"
"(co346,1970-01-01 00:00:00+00:00)","Customer Order","450.0","","","","","","1970-01-01 00:00:00+00:00","co346","SNAPSHOT","49543"
"(co347,1970-01-01 00:00:00+00:00)","Customer Order","950.0","","","","","","1970-01-01 00:00:00+00:00","co347","SNAPSHOT","49544"
"(co348,1970-01-01 00:00:00+00:00)","Customer Order","750.0","","","","","","1970-01-01 00:00:00+00:00","co348","SNAPSHOT","49545"
"(co349,1970-01-01 00:00:00+00:00)","Customer Order","900.0","","","","","","1970-01-01 00:00:00+00:00","co349","SNAPSHOT","49546"
"(co35,1970-01-01 00:00:00+00:00)","Customer Order","850.0","","","","","","1970-01-01 00:00:00+00:00","co35","SNAPSHOT","49547"
"(co350,1970-01-01 00:00:00+00:00)","Customer Order","750.0","","","","","","1970-01-01 00:00:00+00:00","co350","SNAPSHOT","49548"
"(co351,1970-01-01 00:00:00+00:00)","Customer Order","400.0","","","","","","1970-01-01 00:00:00+00:00","co351","SNAPSHOT","49549"
"(co352,1970-01-01 00:00:00+00:00)","Customer Order","300.0","","","","","","1970-01-01 00:00:00+00:00","co352","SNAPSHOT","49550"
"(co353,1970-01-01 00:00:00+00:00)","Customer Order","400.0","","","","","","1970-01-01 00:00:00+00:00","co353","SNAPSHOT","49551"
"(co354,1970-01-01 00:00:00+00:00)","Customer Order","1050.0","","","","","","1970-01-01 00:00:00+00:00","co354","SNAPSHOT","49552"
"(co355,1970-01-01 00:00:00+00:00)","Customer Order","1300.0","","","","","","1970-01-01 00:00:00+00:00","co355","SNAPSHOT","49553"
"(co356,1970-01-01 00:00:00+00:00)","Customer Order","1200.0","","","","","","1970-01-01 00:00:00+00:00","co356","SNAPSHOT","49554"
"(co357,1970-01-01 00:00:00+00:00)","Customer Order","950.0","","","","","","1970-01-01 00:00:00+00:00","co357","SNAPSHOT","49555"
"(co358,1970-01-01 00:00:00+00:00)","Customer Order","900.0","","","","","","1970-01-01 00:00:00+00:00","co358","SNAPSHOT","49556"
"(co359,1970-01-01 00:00:00+00:00)","Customer Order","450.0","","","","","","1970-01-01 00:00:00+00:00","co359","SNAPSHOT","49557"
"(co36,1970-01-01 00:00:00+00:00)","Customer Order","450.0","","","","","","1970-01-01 00:00:00+00:00","co36","SNAPSHOT","49558"
"(co360,1970-01-01 00:00:00+00:00)","Customer Order","450.0","","","","","","1970-01-01 00:00:00+00:00","co360","SNAPSHOT","49559"
"(co361,1970-01-01 00:00:00+00:00)","Customer Order","1400.0","","","","","","1970-01-01 00:00:00+00:00","co361","SNAPSHOT","49560"
"(co362,1970-01-01 00:00:00+00:00)","Customer Order","1350.0","","","","","","1970-01-01 00:00:00+00:00","co362","SNAPSHOT","49561"
"(co363,1970-01-01 00:00:00+00:00)","Customer Order","800.0","","","","","","1970-01-01 00:00:00+00:00","co363","SNAPSHOT","49562"
"(co364,1970-01-01 00:00:00+00:00)","Customer Order","1000.0","","","","","","1970-01-01 00:00:00+00:00","co364","SNAPSHOT","49563"
"(co365,1970-01-01 00:00:00+00:00)","Customer Order","1000.0","","","","","","1970-01-01 00:00:00+00:00","co365","SNAPSHOT","49564"
"(co366,1970-01-01 00:00:00+00:00)","Customer Order","750.0","","","","","","1970-01-01 00:00:00+00:00","co366","SNAPSHOT","49565"
"(co367,1970-01-01 00:00:00+00:00)","Customer Order","1450.0","","","","","","1970-01-01 00:00:00+00:00","co367","SNAPSHOT","49566"
"(co368,1970-01-01 00:00:00+00:00)","Customer Order","1000.0","","","","","","1970-01-01 00:00:00+00:00","co368","SNAPSHOT","49567"
"(co369,1970-01-01 00:00:00+00:00)","Customer Order","1300.0","","","","","","1970-01-01 00:00:00+00:00","co369","SNAPSHOT","49568"
"(co37,1970-01-01 00:00:00+00:00)","Customer Order","600.0","","","","","","1970-01-01 00:00:00+00:00","co37","SNAPSHOT","49569"
"(co370,1970-01-01 00:00:00+00:00)","Customer Order","900.0","","","","","","1970-01-01 00:00:00+00:00","co370","SNAPSHOT","49570"
"(co371,1970-01-01 00:00:00+00:00)","Customer Order","1200.0","","","","","","1970-01-01 00:00:00+00:00","co371","SNAPSHOT","49571"
"(co372,1970-01-01 00:00:00+00:00)","Customer Order","600.0","","","","","","1970-01-01 00:00:00+00:00","co372","SNAPSHOT","49572"
"(co373,1970-01-01 00:00:00+00:00)","Customer Order","300.0","","","","","","1970-01-01 00:00:00+00:00","co373","SNAPSHOT","49573"
"(co374,1970-01-01 00:00:00+00:00)","Customer Order","500.0","","","","","","1970-01-01 00:00:00+00:00","co374","SNAPSHOT","49574"
"(co375,1970-01-01 00:00:00+00:00)","Customer Order","1100.0","","","","","","1970-01-01 00:00:00+00:00","co375","SNAPSHOT","49575"
"(co376,1970-01-01 00:00:00+00:00)","Customer Order","650.0","","","","","","1970-01-01 00:00:00+00:00","co376","SNAPSHOT","49576"
"(co377,1970-01-01 00:00:00+00:00)","Customer Order","850.0","","","","","","1970-01-01 00:00:00+00:00","co377","SNAPSHOT","49577"
"(co378,1970-01-01 00:00:00+00:00)","Customer Order","1000.0","","","","","","1970-01-01 00:00:00+00:00","co378","SNAPSHOT","49578"
"(co379,1970-01-01 00:00:00+00:00)","Customer Order","1400.0","","","","","","1970-01-01 00:00:00+00:00","co379","SNAPSHOT","49579"
"(co38,1970-01-01 00:00:00+00:00)","Customer Order","1500.0","","","","","","1970-01-01 00:00:00+00:00","co38","SNAPSHOT","49580"
"(co380,1970-01-01 00:00:00+00:00)","Customer Order","550.0","","","","","","1970-01-01 00:00:00+00:00","co380","SNAPSHOT","49581"
"(co381,1970-01-01 00:00:00+00:00)","Customer Order","850.0","","","","","","1970-01-01 00:00:00+00:00","co381","SNAPSHOT","49582"
"(co382,1970-01-01 00:00:00+00:00)","Customer Order","1300.0","","","","","","1970-01-01 00:00:00+00:00","co382","SNAPSHOT","49583"
"(co383,1970-01-01 00:00:00+00:00)","Customer Order","800.0","","","","","","1970-01-01 00:00:00+00:00","co383","SNAPSHOT","49584"
"(co384,1970-01-01 00:00:00+00:00)","Customer Order","1150.0","","","","","","1970-01-01 00:00:00+00:00","co384","SNAPSHOT","49585"
"(co385,1970-01-01 00:00:00+00:00)","Customer Order","1050.0","","","","","","1970-01-01 00:00:00+00:00","co385","SNAPSHOT","49586"
"(co386,1970-01-01 00:00:00+00:00)","Customer Order","1300.0","","","","","","1970-01-01 00:00:00+00:00","co386","SNAPSHOT","49587"
"(co387,1970-01-01 00:00:00+00:00)","Customer Order","500.0","","","","","","1970-01-01 00:00:00+00:00","co387","SNAPSHOT","49588"
"(co388,1970-01-01 00:00:00+00:00)","Customer Order","1100.0","","","","","","1970-01-01 00:00:00+00:00","co388","SNAPSHOT","49589"
"(co389,1970-01-01 00:00:00+00:00)","Customer Order","950.0","","","","","","1970-01-01 00:00:00+00:00","co389","SNAPSHOT","49590"
"(co39,1970-01-01 00:00:00+00:00)","Customer Order","1000.0","","","","","","1970-01-01 00:00:00+00:00","co39","SNAPSHOT","49591"
"(co390,1970-01-01 00:00:00+00:00)","Customer Order","500.0","","","","","","1970-01-01 00:00:00+00:00","co390","SNAPSHOT","49592"
"(co391,1970-01-01 00:00:00+00:00)","Customer Order","300.0","","","","","","1970-01-01 00:00:00+00:00","co391","SNAPSHOT","49593"
"(co392,1970-01-01 00:00:00+00:00)","Customer Order","1350.0","","","","","","1970-01-01 00:00:00+00:00","co392","SNAPSHOT","49594"
"(co393,1970-01-01 00:00:00+00:00)","Customer Order","300.0","","","","","","1970-01-01 00:00:00+00:00","co393","SNAPSHOT","49595"
"(co394,1970-01-01 00:00:00+00:00)","Customer Order","1000.0","","","","","","1970-01-01 00:00:00+00:00","co394","SNAPSHOT","49596"
"(co395,1970-01-01 00:00:00+00:00)","Customer Order","1350.0","","","","","","1970-01-01 00:00:00+00:00","co395","SNAPSHOT","49597"
"(co396,1970-01-01 00:00:00+00:00)","Customer Order","800.0","","","","","","1970-01-01 00:00:00+00:00","co396","SNAPSHOT","49598"
"(co397,1970-01-01 00:00:00+00:00)","Customer Order","1100.0","","","","","","1970-01-01 00:00:00+00:00","co397","SNAPSHOT","49599"
"(co398,1970-01-01 00:00:00+00:00)","Customer Order","1250.0","","","","","","1970-01-01 00:00:00+00:00","co398","SNAPSHOT","49600"
"(co399,1970-01-01 00:00:00+00:00)","Customer Order","700.0","","","","","","1970-01-01 00:00:00+00:00","co399","SNAPSHOT","49601"
"(co4,1970-01-01 00:00:00+00:00)","Customer Order","1050.0","","","","","","1970-01-01 00:00:00+00:00","co4","SNAPSHOT","49602"
"(co40,1970-01-01 00:00:00+00:00)","Customer Order","800.0","","","","","","1970-01-01 00:00:00+00:00","co40","SNAPSHOT","49603"
"(co400,1970-01-01 00:00:00+00:00)","Customer Order","1400.0","","","","","","1970-01-01 00:00:00+00:00","co400","SNAPSHOT","49604"
"(co401,1970-01-01 00:00:00+00:00)","Customer Order","700.0","","","","","","1970-01-01 00:00:00+00:00","co401","SNAPSHOT","49605"
"(co402,1970-01-01 00:00:00+00:00)","Customer Order","700.0","","","","","","1970-01-01 00:00:00+00:00","co402","SNAPSHOT","49606"
"(co403,1970-01-01 00:00:00+00:00)","Customer Order","750.0","","","","","","1970-01-01 00:00:00+00:00","co403","SNAPSHOT","49607"
"(co404,1970-01-01 00:00:00+00:00)","Customer Order","350.0","","","","","","1970-01-01 00:00:00+00:00","co404","SNAPSHOT","49608"
