"ID","EntityType","Amount of Goods","Amount of Containers","Status","Amount of Handling Units","Weight","Departure Date",":LABEL","id:ID"
"co472","Customer Order","1250.0","","","","","","ENTITY","35858"
"co473","Customer Order","300.0","","","","","","ENTITY","35859"
"co474","Customer Order","750.0","","","","","","ENTITY","35860"
"co475","Customer Order","400.0","","","","","","ENTITY","35861"
"co476","Customer Order","1100.0","","","","","","ENTITY","35862"
"co477","Customer Order","850.0","","","","","","ENTITY","35863"
"co478","Customer Order","550.0","","","","","","ENTITY","35864"
"co479","Customer Order","600.0","","","","","","ENTITY","35865"
"co480","Customer Order","750.0","","","","","","ENTITY","35866"
"co481","Customer Order","600.0","","","","","","ENTITY","35867"
"co482","Customer Order","350.0","","","","","","ENTITY","35868"
"co483","Customer Order","700.0","","","","","","ENTITY","35869"
"co484","Customer Order","300.0","","","","","","ENTITY","35870"
"co485","Customer Order","1400.0","","","","","","ENTITY","35871"
"co486","Customer Order","500.0","","","","","","ENTITY","35872"
"co487","Customer Order","1500.0","","","","","","ENTITY","35873"
"co488","Customer Order","1300.0","","","","","","ENTITY","35874"
"co489","Customer Order","1050.0","","","","","","ENTITY","35875"
"co490","Customer Order","650.0","","","","","","ENTITY","35876"
"co491","Customer Order","850.0","","","","","","ENTITY","35877"
"co492","Customer Order","350.0","","","","","","ENTITY","35878"
"co493","Customer Order","450.0","","","","","","ENTITY","35879"
"co494","Customer Order","550.0","","","","","","ENTITY","35880"
"co495","Customer Order","1150.0","","","","","","ENTITY","35881"
"co496","Customer Order","900.0","","","","","","ENTITY","35882"
"co497","Customer Order","950.0","","","","","","ENTITY","35883"
"co498","Customer Order","900.0","","","","","","ENTITY","35884"
"co499","Customer Order","1050.0","","","","","","ENTITY","35885"
"co500","Customer Order","300.0","","","","","","ENTITY","35886"
"co501","Customer Order","750.0","","","","","","ENTITY","35887"
"co502","Customer Order","700.0","","","","","","ENTITY","35888"
"co503","Customer Order","650.0","","","","","","ENTITY","35889"
"co504","Customer Order","950.0","","","","","","ENTITY","35890"
"co505","Customer Order","900.0","","","","","","ENTITY","35891"
"co506","Customer Order","1000.0","","","","","","ENTITY","35892"
"co507","Customer Order","1450.0","","","","","","ENTITY","35893"
"co508","Customer Order","350.0","","","","","","ENTITY","35894"
"co509","Customer Order","1350.0","","","","","","ENTITY","35895"
"co510","Customer Order","1400.0","","","","","","ENTITY","35896"
"co511","Customer Order","750.0","","","","","","ENTITY","35897"
"co512","Customer Order","950.0","","","","","","ENTITY","35898"
"co513","Customer Order","800.0","","","","","","ENTITY","35899"
"co514","Customer Order","1150.0","","","","","","ENTITY","35900"
"co515","Customer Order","650.0","","","","","","ENTITY","35901"
"co516","Customer Order","1200.0","","","","","","ENTITY","35902"
"co517","Customer Order","950.0","","","","","","ENTITY","35903"
"co518","Customer Order","700.0","","","","","","ENTITY","35904"
"co519","Customer Order","1450.0","","","","","","ENTITY","35905"
"co520","Customer Order","1400.0","","","","","","ENTITY","35906"
"co521","Customer Order","1150.0","","","","","","ENTITY","35907"
"co522","Customer Order","350.0","","","","","","ENTITY","35908"
"co523","Customer Order","750.0","","","","","","ENTITY","35909"
"co524","Customer Order","650.0","","","","","","ENTITY","35910"
"co525","Customer Order","1450.0","","","","","","ENTITY","35911"
"co526","Customer Order","800.0","","","","","","ENTITY","35912"
"co527","Customer Order","550.0","","","","","","ENTITY","35913"
"co528","Customer Order","1000.0","","","","","","ENTITY","35914"
"co529","Customer Order","1000.0","","","","","","ENTITY","35915"
"co530","Customer Order","1050.0","","","","","","ENTITY","35916"
"co531","Customer Order","1350.0","","","","","","ENTITY","35917"
"co532","Customer Order","700.0","","","","","","ENTITY","35918"
"co533","Customer Order","850.0","","","","","","ENTITY","35919"
"co534","Customer Order","1000.0","","","","","","ENTITY","35920"
"co535","Customer Order","900.0","","","","","","ENTITY","35921"
"co536","Customer Order","700.0","","","","","","ENTITY","35922"
"co537","Customer Order","850.0","","","","","","ENTITY","35923"
"co538","Customer Order","350.0","","","","","","ENTITY","35924"
"co539","Customer Order","750.0","","","","","","ENTITY","35925"
"co540","Customer Order","1400.0","","","","","","ENTITY","35926"
"co541","Customer Order","550.0","","","","","","ENTITY","35927"
"co542","Customer Order","1050.0","","","","","","ENTITY","35928"
"co543","Customer Order","400.0","","","","","","ENTITY","35929"
"co544","Customer Order","1300.0","","","","","","ENTITY","35930"
"co545","Customer Order","800.0","","","","","","ENTITY","35931"
"co546","Customer Order","450.0","","","","","","ENTITY","35932"
"co547","Customer Order","850.0","","","","","","ENTITY","35933"
"co548","Customer Order","750.0","","","","","","ENTITY","35934"
"co549","Customer Order","950.0","","","","","","ENTITY","35935"
"co550","Customer Order","1250.0","","","","","","ENTITY","35936"
"co551","Customer Order","850.0","","","","","","ENTITY","35937"
"co552","Customer Order","950.0","","","","","","ENTITY","35938"
"co553","Customer Order","850.0","","","","","","ENTITY","35939"
"co554","Customer Order","1200.0","","","","","","ENTITY","35940"
"co555","Customer Order","500.0","","","","","","ENTITY","35941"
"co556","Customer Order","1300.0","","","","","","ENTITY","35942"
"co557","Customer Order","1250.0","","","","","","ENTITY","35943"
"co558","Customer Order","1250.0","","","","","","ENTITY","35944"
"co559","Customer Order","1300.0","","","","","","ENTITY","35945"
"co560","Customer Order","300.0","","","","","","ENTITY","35946"
"co561","Customer Order","1050.0","","","","","","ENTITY","35947"
"co562","Customer Order","350.0","","","","","","ENTITY","35948"
"co563","Customer Order","1150.0","","","","","","ENTITY","35949"
"co564","Customer Order","500.0","","","","","","ENTITY","35950"
"co565","Customer Order","900.0","","","","","","ENTITY","35951"
"co566","Customer Order","1450.0","","","","","","ENTITY","35952"
"co567","Customer Order","800.0","","","","","","ENTITY","35953"
"co568","Customer Order","1250.0","","","","","","ENTITY","35954"
"co569","Customer Order","900.0","","","","","","ENTITY","35955"
"co570","Customer Order","700.0","","","","","","ENTITY","35956"
"co571","Customer Order","900.0","","","","","","ENTITY","35957"
"co572","Customer Order","700.0","","","","","","ENTITY","35958"
"co573","Customer Order","900.0","","","","","","ENTITY","35959"
"co574","Customer Order","400.0","","","","","","ENTITY","35960"
"co575","Customer Order","400.0","","","","","","ENTITY","35961"
"co576","Customer Order","850.0","","","","","","ENTITY","35962"
"co577","Customer Order","550.0","","","","","","ENTITY","35963"
"co578","Customer Order","800.0","","","","","","ENTITY","35964"
"co579","Customer Order","450.0","","","","","","ENTITY","35965"
"co580","Customer Order","350.0","","","","","","ENTITY","35966"
"co581","Customer Order","450.0","","","","","","ENTITY","35967"
"co582","Customer Order","700.0","","","","","","ENTITY","35968"
"co583","Customer Order","850.0","","","","","","ENTITY","35969"
"co584","Customer Order","1250.0","","","","","","ENTITY","35970"
"co585","Customer Order","1450.0","","","","","","ENTITY","35971"
"co586","Customer Order","750.0","","","","","","ENTITY","35972"
"co587","Customer Order","300.0","","","","","","ENTITY","35973"
"co588","Customer Order","1200.0","","","","","","ENTITY","35974"
"co589","Customer Order","600.0","","","","","","ENTITY","35975"
"co590","Customer Order","1250.0","","","","","","ENTITY","35976"
"co591","Customer Order","1150.0","","","","","","ENTITY","35977"
"co592","Customer Order","1050.0","","","","","","ENTITY","35978"
"co593","Customer Order","300.0","","","","","","ENTITY","35979"
"co594","Customer Order","500.0","","","","","","ENTITY","35980"
"co595","Customer Order","850.0","","","","","","ENTITY","35981"
"co596","Customer Order","300.0","","","","","","ENTITY","35982"
"co597","Customer Order","600.0","","","","","","ENTITY","35983"
"co598","Customer Order","650.0","","","","","","ENTITY","35984"
"co599","Customer Order","1350.0","","","","","","ENTITY","35985"
"co600","Customer Order","1300.0","","","","","","ENTITY","35986"
"td1","Transport Document","","5.0","","","","","ENTITY","35987"
"td2","Transport Document","","3.0","","","","","ENTITY","35988"
"td3","Transport Document","","3.0","","","","","ENTITY","35989"
"td4","Transport Document","","5.0","","","","","ENTITY","35990"
"td5","Transport Document","","4.0","","","","","ENTITY","35991"
"td6","Transport Document","","4.0","","","","","ENTITY","35992"
"td7","Transport Document","","3.0","","","","","ENTITY","35993"
"td8","Transport Document","","3.0","","","","","ENTITY","35994"
"td9","Transport Document","","4.0","","","","","ENTITY","35995"
"td10","Transport Document","","5.0","","","","","ENTITY","35996"
"td11","Transport Document","","2.0","","","","","ENTITY","35997"
"td12","Transport Document","","4.0","","","","","ENTITY","35998"
"td13","Transport Document","","4.0","","","","","ENTITY","35999"
"td14","Transport Document","","3.0","","","","","ENTITY","36000"
"td15","Transport Document","","5.0","","","","","ENTITY","36001"
"td16","Transport Document","","1.0","","","","","ENTITY","36002"
"td17","Transport Document","","5.0","","","","","ENTITY","36003"
"td18","Transport Document","","4.0","","","","","ENTITY","36004"
"td19","Transport Document","","4.0","","","","","ENTITY","36005"
"td20","Transport Document","","4.0","","","","","ENTITY","36006"
"td21","Transport Document","","2.0","","","","","ENTITY","36007"
"td22","Transport Document","","4.0","","","","","ENTITY","36008"
"td23","Transport Document","","3.0","","","","","ENTITY","36009"
"td24","Transport Document","","4.0","","","","","ENTITY","36010"
"td25","Transport Document","","5.0","","","","","ENTITY","36011"
"td26","Transport Document","","5.0","","","","","ENTITY","36012"
"td27","Transport Document","","3.0","","","","","ENTITY","36013"
"td28","Transport Document","","5.0","","","","","ENTITY","36014"
"td29","Transport Document","","5.0","","","","","ENTITY","36015"
"td30","Transport Document","","3.0","","","","","ENTITY","36016"
"td31","Transport Document","","2.0","","","","","ENTITY","36017"
"td32","Transport Document","","2.0","","","","","ENTITY","36018"
"td33","Transport Document","","3.0","","","","","ENTITY","36019"
"td34","Transport Document","","2.0","","","","","ENTITY","36020"
"td35","Transport Document","","4.0","","","","","ENTITY","36021"
"td36","Transport Document","","4.0","","","","","ENTITY","36022"
"td37","Transport Document","","4.0","","","","","ENTITY","36023"
"td38","Transport Document","","2.0","","","","","ENTITY","36024"
"td39","Transport Document","","1.0","","","","","ENTITY","36025"
"td40","Transport Document","","3.0","","","","","ENTITY","36026"
"td41","Transport Document","","3.0","","","","","ENTITY","36027"
"td42","Transport Document","","3.0","","","","","ENTITY","36028"
"td43","Transport Document","","2.0","","","","","ENTITY","36029"
"td44","Transport Document","","5.0","","","","","ENTITY","36030"
"td45","Transport Document","","5.0","","","","","ENTITY","36031"
"td46","Transport Document","","5.0","","","","","ENTITY","36032"
"td47","Transport Document","","5.0","","","","","ENTITY","36033"
"td48","Transport Document","","3.0","","","","","ENTITY","36034"
"td49","Transport Document","","3.0","","","","","ENTITY","36035"
"td50","Transport Document","","3.0","","","","","ENTITY","36036"
"td51","Transport Document","","5.0","","","","","ENTITY","36037"
"td52","Transport Document","","3.0","","","","","ENTITY","36038"
"td53","Transport Document","","3.0","","","","","ENTITY","36039"
"td54","Transport Document","","5.0","","","","","ENTITY","36040"
"td55","Transport Document","","4.0","","","","","ENTITY","36041"
"td56","Transport Document","","5.0","","","","","ENTITY","36042"
"td57","Transport Document","","5.0","","","","","ENTITY","36043"
"td58","Transport Document","","2.0","","","","","ENTITY","36044"
"td59","Transport Document","","3.0","","","","","ENTITY","36045"
"td60","Transport Document","","4.0","","","","","ENTITY","36046"
"td61","Transport Document","","5.0","","","","","ENTITY","36047"
"td62","Transport Document","","2.0","","","","","ENTITY","36048"
"td63","Transport Document","","3.0","","","","","ENTITY","36049"
"td64","Transport Document","","1.0","","","","","ENTITY","36050"
"td65","Transport Document","","2.0","","","","","ENTITY","36051"
"td66","Transport Document","","4.0","","","","","ENTITY","36052"
"td67","Transport Document","","3.0","","","","","ENTITY","36053"
"td68","Transport Document","","5.0","","","","","ENTITY","36054"
"td69","Transport Document","","3.0","","","","","ENTITY","36055"
"td70","Transport Document","","5.0","","","","","ENTITY","36056"
"td71","Transport Document","","3.0","","","","","ENTITY","36057"
"td72","Transport Document","","5.0","","","","","ENTITY","36058"
"td73","Transport Document","","2.0","","","","","ENTITY","36059"
"td74","Transport Document","","5.0","","","","","ENTITY","36060"
"td75","Transport Document","","3.0","","","","","ENTITY","36061"
"td76","Transport Document","","4.0","","","","","ENTITY","36062"
"td77","Transport Document","","3.0","","","","","ENTITY","36063"
