"EventID","timestamp","Activity",":LABEL","id:ID"
"collect_hu112","2023-05-31 08:55:15+00:00","Collect Goods","EVENT","355"
"collect_hu110","2023-05-31 08:56:11+00:00","Collect Goods","EVENT","356"
"collect_hu107","2023-05-31 08:57:55+00:00","Collect Goods","EVENT","357"
"drive_term_cr26","2023-05-31 08:59:05+00:00","Drive to Terminal","EVENT","358"
"load_truck_hu112","2023-05-31 09:57:25+00:00","Load Truck","EVENT","359"
"load_truck_hu110","2023-05-31 09:58:05+00:00","Load Truck","EVENT","360"
"load_truck_hu108","2023-05-31 09:59:58+00:00","Load Truck","EVENT","361"
"weigh_cr26","2023-05-31 10:02:40+00:00","Weigh","EVENT","362"
"collect_hu111","2023-05-31 10:03:09+00:00","Collect Goods","EVENT","363"
"reg_co14","2023-05-31 10:15:58+00:00","Register Customer Order","EVENT","364"
"stock_cr26","2023-05-31 11:04:45+00:00","Place in Stock","EVENT","365"
"collect_hu109","2023-05-31 11:06:08+00:00","Collect Goods","EVENT","366"
"load_truck_hu107","2023-05-31 12:03:31+00:00","Load Truck","EVENT","367"
"load_truck_hu111","2023-05-31 12:05:26+00:00","Load Truck","EVENT","368"
"load_truck_hu109","2023-05-31 12:06:22+00:00","Load Truck","EVENT","369"
"drive_term_cr36","2023-05-31 12:20:48+00:00","Drive to Terminal","EVENT","370"
"weigh_cr36","2023-05-31 12:22:02+00:00","Weigh","EVENT","371"
"stock_cr36","2023-05-31 12:23:50+00:00","Place in Stock","EVENT","372"
"pick_cr34","2023-05-31 14:48:04+00:00","Pick Up Empty Container","EVENT","373"
"collect_hu113","2023-05-31 14:48:04+00:00","Collect Goods","EVENT","374"
"collect_hu114","2023-05-31 14:50:04+00:00","Collect Goods","EVENT","375"
"collect_hu115","2023-05-31 14:51:45+00:00","Collect Goods","EVENT","376"
"create_td11","2023-05-31 15:36:36+00:00","Create Transport Document","EVENT","377"
"reg_co15","2023-05-31 15:56:38+00:00","Register Customer Order","EVENT","378"
"load_truck_hu113","2023-05-31 16:23:12+00:00","Load Truck","EVENT","379"
"load_truck_hu115","2023-05-31 16:34:26+00:00","Load Truck","EVENT","380"
"load_truck_hu114","2023-05-31 16:44:41+00:00","Load Truck","EVENT","381"
"pick_cr31","2023-05-31 18:56:40+00:00","Pick Up Empty Container","EVENT","382"
"collect_hu119","2023-05-31 18:56:40+00:00","Collect Goods","EVENT","383"
"pick_cr38","2023-05-31 21:42:50+00:00","Pick Up Empty Container","EVENT","384"
"pick_cr23","2023-06-01 04:21:42+00:00","Pick Up Empty Container","EVENT","385"
"pick_cr25","2023-06-01 04:28:43+00:00","Pick Up Empty Container","EVENT","386"
"to_bay_cr24","2023-06-01 05:14:36+00:00","Bring to Loading Bay","EVENT","387"
"load_veh_cr24","2023-06-01 05:16:08+00:00","Load to Vehicle","EVENT","388"
"to_bay_cr33","2023-06-01 05:16:56+00:00","Bring to Loading Bay","EVENT","389"
"load_veh_cr33","2023-06-01 05:18:07+00:00","Load to Vehicle","EVENT","390"
"book_vehs_td11","2023-06-01 05:50:49+00:00","Book Vehicles","EVENT","391"
"pick_cr22","2023-06-01 06:06:52+00:00","Pick Up Empty Container","EVENT","392"
"collect_hu139","2023-06-01 06:07:05+00:00","Collect Goods","EVENT","393"
"drive_term_cr34","2023-06-01 06:11:59+00:00","Drive to Terminal","EVENT","394"
"weigh_cr34","2023-06-01 06:13:10+00:00","Weigh","EVENT","395"
"stock_cr34","2023-06-01 06:14:47+00:00","Place in Stock","EVENT","396"
"collect_hu134","2023-06-01 06:15:11+00:00","Collect Goods","EVENT","397"
"collect_hu121","2023-06-01 06:16:26+00:00","Collect Goods","EVENT","398"
"collect_hu118","2023-06-01 06:19:54+00:00","Collect Goods","EVENT","399"
"collect_hu141","2023-06-01 06:22:43+00:00","Collect Goods","EVENT","400"
"collect_hu125","2023-06-01 06:28:05+00:00","Collect Goods","EVENT","401"
"collect_hu123","2023-06-01 06:29:16+00:00","Collect Goods","EVENT","402"
"load_truck_hu125","2023-06-01 06:29:16+00:00","Load Truck","EVENT","403"
"collect_hu142","2023-06-01 06:31:28+00:00","Collect Goods","EVENT","404"
"collect_hu135","2023-06-01 06:35:38+00:00","Collect Goods","EVENT","405"
"load_truck_hu121","2023-06-01 06:35:57+00:00","Load Truck","EVENT","406"
"load_truck_hu123","2023-06-01 06:36:55+00:00","Load Truck","EVENT","407"
"collect_hu129","2023-06-01 06:38:36+00:00","Collect Goods","EVENT","408"
"load_truck_hu118","2023-06-01 06:38:50+00:00","Load Truck","EVENT","409"
"load_truck_hu119","2023-06-01 06:39:54+00:00","Load Truck","EVENT","410"
"collect_hu133","2023-06-01 06:41:18+00:00","Collect Goods","EVENT","411"
"load_truck_hu129","2023-06-01 06:41:18+00:00","Load Truck","EVENT","412"
"collect_hu116","2023-06-01 06:44:13+00:00","Collect Goods","EVENT","413"
"collect_hu120","2023-06-01 06:46:44+00:00","Collect Goods","EVENT","414"
"load_truck_hu116","2023-06-01 06:46:44+00:00","Load Truck","EVENT","415"
"load_truck_hu141","2023-06-01 06:47:55+00:00","Load Truck","EVENT","416"
"load_truck_hu133","2023-06-01 06:50:48+00:00","Load Truck","EVENT","417"
"create_td12","2023-06-01 06:51:06+00:00","Create Transport Document","EVENT","418"
"load_truck_hu142","2023-06-01 06:51:58+00:00","Load Truck","EVENT","419"
"load_truck_hu134","2023-06-01 07:44:26+00:00","Load Truck","EVENT","420"
"load_truck_hu139","2023-06-01 07:45:34+00:00","Load Truck","EVENT","421"
"collect_hu137","2023-06-01 07:47:08+00:00","Collect Goods","EVENT","422"
"load_truck_hu120","2023-06-01 07:47:08+00:00","Load Truck","EVENT","423"
"load_truck_hu135","2023-06-01 07:47:43+00:00","Load Truck","EVENT","424"
"collect_hu117","2023-06-01 07:50:01+00:00","Collect Goods","EVENT","425"
"load_truck_hu137","2023-06-01 07:50:01+00:00","Load Truck","EVENT","426"
"collect_hu128","2023-06-01 07:52:04+00:00","Collect Goods","EVENT","427"
"load_truck_hu117","2023-06-01 07:52:04+00:00","Load Truck","EVENT","428"
"collect_hu122","2023-06-01 07:55:12+00:00","Collect Goods","EVENT","429"
"load_truck_hu128","2023-06-01 07:55:12+00:00","Load Truck","EVENT","430"
"book_vehs_td12","2023-06-01 08:11:15+00:00","Book Vehicles","EVENT","431"
"create_td13","2023-06-01 08:46:25+00:00","Create Transport Document","EVENT","432"
"collect_hu144","2023-06-01 08:58:11+00:00","Collect Goods","EVENT","433"
"load_truck_hu122","2023-06-01 08:58:11+00:00","Load Truck","EVENT","434"
"drive_term_cr31","2023-06-01 08:59:59+00:00","Drive to Terminal","EVENT","435"
"order_crs_td12","2023-06-01 09:12:06+00:00","Order Empty Containers","EVENT","436"
"order_crs_td11","2023-06-01 09:52:39+00:00","Order Empty Containers","EVENT","437"
"book_vehs_td13","2023-06-01 09:55:35+00:00","Book Vehicles","EVENT","438"
"weigh_cr31","2023-06-01 10:00:48+00:00","Weigh","EVENT","439"
"collect_hu143","2023-06-01 10:01:02+00:00","Collect Goods","EVENT","440"
"load_truck_hu144","2023-06-01 10:01:02+00:00","Load Truck","EVENT","441"
"pick_cr45","2023-06-01 10:03:06+00:00","Pick Up Empty Container","EVENT","442"
"reg_co16","2023-06-01 10:47:58+00:00","Register Customer Order","EVENT","443"
"collect_hu130","2023-06-01 11:03:16+00:00","Collect Goods","EVENT","444"
"collect_hu127","2023-06-01 11:04:07+00:00","Collect Goods","EVENT","445"
"load_truck_hu130","2023-06-01 11:04:07+00:00","Load Truck","EVENT","446"
"stock_cr31","2023-06-01 11:04:53+00:00","Place in Stock","EVENT","447"
"collect_hu146","2023-06-01 11:06:35+00:00","Collect Goods","EVENT","448"
"load_truck_hu127","2023-06-01 11:06:35+00:00","Load Truck","EVENT","449"
"load_truck_hu143","2023-06-01 11:06:54+00:00","Load Truck","EVENT","450"
"collect_hu124","2023-06-01 11:12:01+00:00","Collect Goods","EVENT","451"
"collect_hu148","2023-06-01 11:12:52+00:00","Collect Goods","EVENT","452"
"load_truck_hu124","2023-06-01 11:12:52+00:00","Load Truck","EVENT","453"
"collect_hu149","2023-06-01 11:15:51+00:00","Collect Goods","EVENT","454"
"collect_hu145","2023-06-01 11:16:43+00:00","Collect Goods","EVENT","455"
"collect_hu136","2023-06-01 11:22:42+00:00","Collect Goods","EVENT","456"
"load_truck_hu145","2023-06-01 11:22:42+00:00","Load Truck","EVENT","457"
"collect_hu132","2023-06-01 11:24:18+00:00","Collect Goods","EVENT","458"
"load_truck_hu136","2023-06-01 11:24:18+00:00","Load Truck","EVENT","459"
"collect_hu131","2023-06-01 11:27:58+00:00","Collect Goods","EVENT","460"
"load_truck_hu132","2023-06-01 11:27:58+00:00","Load Truck","EVENT","461"
"load_truck_hu146","2023-06-01 11:28:08+00:00","Load Truck","EVENT","462"
"load_truck_hu148","2023-06-01 11:31:29+00:00","Load Truck","EVENT","463"
"collect_hu126","2023-06-01 11:31:36+00:00","Collect Goods","EVENT","464"
"load_truck_hu131","2023-06-01 11:31:36+00:00","Load Truck","EVENT","465"
"collect_hu140","2023-06-01 11:33:40+00:00","Collect Goods","EVENT","466"
"load_truck_hu126","2023-06-01 11:33:40+00:00","Load Truck","EVENT","467"
"collect_hu138","2023-06-01 11:36:11+00:00","Collect Goods","EVENT","468"
"load_truck_hu140","2023-06-01 11:36:11+00:00","Load Truck","EVENT","469"
"load_truck_hu149","2023-06-01 11:36:44+00:00","Load Truck","EVENT","470"
"collect_hu147","2023-06-01 11:37:44+00:00","Collect Goods","EVENT","471"
"load_truck_hu138","2023-06-01 11:37:44+00:00","Load Truck","EVENT","472"
"load_truck_hu147","2023-06-01 11:41:30+00:00","Load Truck","EVENT","473"
"drive_term_cr38","2023-06-01 11:47:22+00:00","Drive to Terminal","EVENT","474"
"weigh_cr38","2023-06-01 11:49:15+00:00","Weigh","EVENT","475"
"stock_cr38","2023-06-01 11:51:36+00:00","Place in Stock","EVENT","476"
"drive_term_cr45","2023-06-01 11:57:49+00:00","Drive to Terminal","EVENT","477"
"drive_term_cr23","2023-06-01 12:50:19+00:00","Drive to Terminal","EVENT","478"
"weigh_cr23","2023-06-01 12:51:39+00:00","Weigh","EVENT","479"
"stock_cr23","2023-06-01 12:53:06+00:00","Place in Stock","EVENT","480"
"weigh_cr45","2023-06-01 12:58:56+00:00","Weigh","EVENT","481"
"order_crs_td13","2023-06-01 13:00:03+00:00","Order Empty Containers","EVENT","482"
"drive_term_cr22","2023-06-01 13:02:36+00:00","Drive to Terminal","EVENT","483"
"weigh_cr22","2023-06-01 13:04:23+00:00","Weigh","EVENT","484"
"drive_term_cr25","2023-06-01 13:04:38+00:00","Drive to Terminal","EVENT","485"
"weigh_cr25","2023-06-01 13:06:18+00:00","Weigh","EVENT","486"
"stock_cr22","2023-06-01 13:07:13+00:00","Place in Stock","EVENT","487"
"stock_cr25","2023-06-01 13:07:31+00:00","Place in Stock","EVENT","488"
"stock_cr45","2023-06-01 13:59:02+00:00","Place in Stock","EVENT","489"
"reg_co17","2023-06-01 17:00:38+00:00","Register Customer Order","EVENT","490"
"pick_cr6","2023-06-01 18:17:26+00:00","Pick Up Empty Container","EVENT","491"
"collect_hu155","2023-06-01 18:17:26+00:00","Collect Goods","EVENT","492"
"pick_cr13","2023-06-02 04:38:35+00:00","Pick Up Empty Container","EVENT","493"
"pick_cr42","2023-06-02 04:44:16+00:00","Pick Up Empty Container","EVENT","494"
"collect_hu156","2023-06-02 05:20:50+00:00","Collect Goods","EVENT","495"
"collect_hu165","2023-06-02 05:26:32+00:00","Collect Goods","EVENT","496"
"collect_hu151","2023-06-02 05:28:57+00:00","Collect Goods","EVENT","497"
"collect_hu167","2023-06-02 05:33:13+00:00","Collect Goods","EVENT","498"
"collect_hu163","2023-06-02 05:36:15+00:00","Collect Goods","EVENT","499"
"collect_hu157","2023-06-02 05:37:38+00:00","Collect Goods","EVENT","500"
"collect_hu160","2023-06-02 05:43:59+00:00","Collect Goods","EVENT","501"
"collect_hu153","2023-06-02 05:48:14+00:00","Collect Goods","EVENT","502"
"collect_hu150","2023-06-02 05:57:35+00:00","Collect Goods","EVENT","503"
"pick_cr9","2023-06-02 06:13:42+00:00","Pick Up Empty Container","EVENT","504"
"load_truck_hu157","2023-06-02 06:28:36+00:00","Load Truck","EVENT","505"
"load_truck_hu163","2023-06-02 06:35:05+00:00","Load Truck","EVENT","506"
"load_truck_hu160","2023-06-02 06:37:00+00:00","Load Truck","EVENT","507"
"load_truck_hu156","2023-06-02 06:40:31+00:00","Load Truck","EVENT","508"
"load_truck_hu165","2023-06-02 06:42:55+00:00","Load Truck","EVENT","509"
"load_truck_hu167","2023-06-02 06:49:22+00:00","Load Truck","EVENT","510"
"collect_hu158","2023-06-02 07:13:40+00:00","Collect Goods","EVENT","511"
"collect_hu152","2023-06-02 07:17:22+00:00","Collect Goods","EVENT","512"
"load_truck_hu158","2023-06-02 07:17:22+00:00","Load Truck","EVENT","513"
"collect_hu169","2023-06-02 07:18:47+00:00","Collect Goods","EVENT","514"
"collect_hu173","2023-06-02 07:20:05+00:00","Collect Goods","EVENT","515"
"collect_hu161","2023-06-02 07:21:11+00:00","Collect Goods","EVENT","516"
"collect_hu168","2023-06-02 07:23:38+00:00","Collect Goods","EVENT","517"
"load_truck_hu161","2023-06-02 07:23:38+00:00","Load Truck","EVENT","518"
"collect_hu172","2023-06-02 07:24:17+00:00","Collect Goods","EVENT","519"
"collect_hu170","2023-06-02 07:29:51+00:00","Collect Goods","EVENT","520"
"collect_hu171","2023-06-02 07:31:30+00:00","Collect Goods","EVENT","521"
"collect_hu154","2023-06-02 07:32:24+00:00","Collect Goods","EVENT","522"
"collect_hu162","2023-06-02 07:40:40+00:00","Collect Goods","EVENT","523"
"collect_hu159","2023-06-02 07:44:21+00:00","Collect Goods","EVENT","524"
"load_truck_hu162","2023-06-02 07:44:21+00:00","Load Truck","EVENT","525"
"collect_hu164","2023-06-02 07:45:01+00:00","Collect Goods","EVENT","526"
"load_truck_hu159","2023-06-02 07:45:01+00:00","Load Truck","EVENT","527"
"collect_hu166","2023-06-02 07:46:31+00:00","Collect Goods","EVENT","528"
"load_truck_hu164","2023-06-02 07:46:31+00:00","Load Truck","EVENT","529"
"load_truck_hu154","2023-06-02 07:50:50+00:00","Load Truck","EVENT","530"
"load_truck_hu151","2023-06-02 07:51:55+00:00","Load Truck","EVENT","531"
"load_truck_hu166","2023-06-02 07:52:19+00:00","Load Truck","EVENT","532"
"load_truck_hu155","2023-06-02 07:56:01+00:00","Load Truck","EVENT","533"
"load_truck_hu150","2023-06-02 07:58:26+00:00","Load Truck","EVENT","534"
"load_truck_hu152","2023-06-02 07:59:50+00:00","Load Truck","EVENT","535"
"load_truck_hu169","2023-06-02 08:24:46+00:00","Load Truck","EVENT","536"
"load_truck_hu172","2023-06-02 08:27:52+00:00","Load Truck","EVENT","537"
"load_truck_hu173","2023-06-02 08:33:30+00:00","Load Truck","EVENT","538"
"load_truck_hu170","2023-06-02 08:35:04+00:00","Load Truck","EVENT","539"
"load_truck_hu171","2023-06-02 08:36:47+00:00","Load Truck","EVENT","540"
"load_truck_hu168","2023-06-02 08:39:36+00:00","Load Truck","EVENT","541"
"drive_term_cr42","2023-06-02 08:58:41+00:00","Drive to Terminal","EVENT","542"
"depart_vh2","2023-06-02 09:00:00+00:00","Depart","EVENT","543"
"load_truck_hu153","2023-06-02 09:00:39+00:00","Load Truck","EVENT","544"
"pick_cr20","2023-06-02 09:03:39+00:00","Pick Up Empty Container","EVENT","545"
"collect_hu175","2023-06-02 09:03:39+00:00","Collect Goods","EVENT","546"
"collect_hu174","2023-06-02 09:06:01+00:00","Collect Goods","EVENT","547"
"drive_term_cr6","2023-06-02 09:14:17+00:00","Drive to Terminal","EVENT","548"
"weigh_cr6","2023-06-02 09:19:55+00:00","Weigh","EVENT","549"
"stock_cr6","2023-06-02 09:23:14+00:00","Place in Stock","EVENT","550"
"drive_term_cr13","2023-06-02 09:26:31+00:00","Drive to Terminal","EVENT","551"
"weigh_cr13","2023-06-02 09:27:51+00:00","Weigh","EVENT","552"
"load_truck_hu174","2023-06-02 09:28:44+00:00","Load Truck","EVENT","553"
"load_truck_hu175","2023-06-02 09:29:39+00:00","Load Truck","EVENT","554"
"stock_cr13","2023-06-02 09:30:03+00:00","Place in Stock","EVENT","555"
"drive_term_cr20","2023-06-02 09:43:17+00:00","Drive to Terminal","EVENT","556"
"weigh_cr20","2023-06-02 09:47:53+00:00","Weigh","EVENT","557"
"stock_cr20","2023-06-02 09:49:35+00:00","Place in Stock","EVENT","558"
"weigh_cr42","2023-06-02 10:00:43+00:00","Weigh","EVENT","559"
"drive_term_cr9","2023-06-02 10:15:32+00:00","Drive to Terminal","EVENT","560"
"stock_cr42","2023-06-02 11:02:06+00:00","Place in Stock","EVENT","561"
"weigh_cr9","2023-06-02 11:23:57+00:00","Weigh","EVENT","562"
"stock_cr9","2023-06-02 11:24:58+00:00","Place in Stock","EVENT","563"
"reg_co18","2023-06-02 12:49:13+00:00","Register Customer Order","EVENT","564"
"pick_cr19","2023-06-02 21:30:41+00:00","Pick Up Empty Container","EVENT","565"
"collect_hu176","2023-06-02 21:30:41+00:00","Collect Goods","EVENT","566"
"pick_cr47","2023-06-03 00:10:24+00:00","Pick Up Empty Container","EVENT","567"
"pick_cr48","2023-06-03 00:46:54+00:00","Pick Up Empty Container","EVENT","568"
"pick_cr27","2023-06-03 01:54:36+00:00","Pick Up Empty Container","EVENT","569"
"pick_cr18","2023-06-03 10:29:52+00:00","Pick Up Empty Container","EVENT","570"
"pick_cr46","2023-06-05 01:03:32+00:00","Pick Up Empty Container","EVENT","571"
"collect_hu189","2023-06-05 05:32:49+00:00","Collect Goods","EVENT","572"
"collect_hu199","2023-06-05 05:34:26+00:00","Collect Goods","EVENT","573"
"to_bay_cr34","2023-06-05 05:36:05+00:00","Bring to Loading Bay","EVENT","574"
"to_bay_cr32","2023-06-05 05:36:45+00:00","Bring to Loading Bay","EVENT","575"
"collect_hu197","2023-06-05 05:37:24+00:00","Collect Goods","EVENT","576"
"load_veh_cr34","2023-06-05 05:37:54+00:00","Load to Vehicle","EVENT","577"
"to_bay_cr31","2023-06-05 05:40:51+00:00","Bring to Loading Bay","EVENT","578"
"load_veh_cr32","2023-06-05 05:42:15+00:00","Load to Vehicle","EVENT","579"
"collect_hu187","2023-06-05 05:44:35+00:00","Collect Goods","EVENT","580"
"collect_hu193","2023-06-05 05:49:38+00:00","Collect Goods","EVENT","581"
"collect_hu190","2023-06-05 05:53:26+00:00","Collect Goods","EVENT","582"
"load_truck_hu187","2023-06-05 05:55:18+00:00","Load Truck","EVENT","583"
"load_veh_cr31","2023-06-05 05:58:11+00:00","Load to Vehicle","EVENT","584"
"load_truck_hu199","2023-06-05 06:14:34+00:00","Load Truck","EVENT","585"
"load_truck_hu176","2023-06-05 06:15:49+00:00","Load Truck","EVENT","586"
"load_truck_hu197","2023-06-05 06:18:05+00:00","Load Truck","EVENT","587"
"load_truck_hu193","2023-06-05 06:31:46+00:00","Load Truck","EVENT","588"
"load_truck_hu189","2023-06-05 06:34:19+00:00","Load Truck","EVENT","589"
"collect_hu188","2023-06-05 07:01:05+00:00","Collect Goods","EVENT","590"
"load_truck_hu190","2023-06-05 07:01:05+00:00","Load Truck","EVENT","591"
"collect_hu183","2023-06-05 07:04:08+00:00","Collect Goods","EVENT","592"
"load_truck_hu188","2023-06-05 07:06:35+00:00","Load Truck","EVENT","593"
"collect_hu178","2023-06-05 07:07:35+00:00","Collect Goods","EVENT","594"
"load_truck_hu183","2023-06-05 07:07:35+00:00","Load Truck","EVENT","595"
"collect_hu191","2023-06-05 07:16:10+00:00","Collect Goods","EVENT","596"
"load_truck_hu178","2023-06-05 07:16:10+00:00","Load Truck","EVENT","597"
"collect_hu202","2023-06-05 07:17:36+00:00","Collect Goods","EVENT","598"
"load_truck_hu191","2023-06-05 07:17:36+00:00","Load Truck","EVENT","599"
"collect_hu205","2023-06-05 07:22:26+00:00","Collect Goods","EVENT","600"
"load_truck_hu202","2023-06-05 07:22:26+00:00","Load Truck","EVENT","601"
"collect_hu177","2023-06-05 07:23:04+00:00","Collect Goods","EVENT","602"
"collect_hu195","2023-06-05 07:24:02+00:00","Collect Goods","EVENT","603"
"load_truck_hu177","2023-06-05 07:24:02+00:00","Load Truck","EVENT","604"
"load_truck_hu205","2023-06-05 07:24:46+00:00","Load Truck","EVENT","605"
"collect_hu196","2023-06-05 07:29:02+00:00","Collect Goods","EVENT","606"
"load_truck_hu195","2023-06-05 07:29:02+00:00","Load Truck","EVENT","607"
"collect_hu186","2023-06-05 07:31:45+00:00","Collect Goods","EVENT","608"
"load_truck_hu196","2023-06-05 07:32:50+00:00","Load Truck","EVENT","609"
"collect_hu201","2023-06-05 07:32:56+00:00","Collect Goods","EVENT","610"
"load_truck_hu186","2023-06-05 07:32:56+00:00","Load Truck","EVENT","611"
"collect_hu180","2023-06-05 07:35:36+00:00","Collect Goods","EVENT","612"
"load_truck_hu201","2023-06-05 07:35:36+00:00","Load Truck","EVENT","613"
